settlement_id,year,pop_peacenow,pop_btselem,pop_best,pop_source
33,1996,0.0,,0.0,Peace Now
33,1997,0.0,,0.0,Peace Now
33,1998,0.0,,0.0,Peace Now
33,1999,0.0,,0.0,Peace Now
33,2000,0.0,,0.0,Peace Now
33,2001,0.0,,0.0,Peace Now
33,2002,0.0,,0.0,Peace Now
33,2003,0.0,,0.0,Peace Now
33,2004,0.0,,0.0,Peace Now
33,2005,0.0,,0.0,Peace Now
33,2006,0.0,,0.0,Peace Now
33,2007,0.0,,0.0,Peace Now
34,1969,0.0,,0.0,Peace Now
34,1970,0.0,,0.0,Peace Now
34,1971,0.0,,0.0,Peace Now
34,1972,0.0,,0.0,Peace Now
34,1973,0.0,,0.0,Peace Now
34,1974,0.0,,0.0,Peace Now
34,1975,0.0,,0.0,Peace Now
34,1976,0.0,,0.0,Peace Now
34,1977,0.0,,0.0,Peace Now
34,1978,0.0,,0.0,Peace Now
34,1979,0.0,,0.0,Peace Now
34,1982,0.0,,0.0,Peace Now
34,1983,0.0,,0.0,Peace Now
34,1985,2250.0,,2250.0,Peace Now
34,1986,2950.0,,2950.0,Peace Now
34,1987,3400.0,,3400.0,Peace Now
34,1988,3760.0,,3760.0,Peace Now
34,1989,4250.0,,4250.0,Peace Now
34,1990,4780.0,,4780.0,Peace Now
34,1991,5580.0,,5580.0,Peace Now
34,1992,6080.0,,6080.0,Peace Now
34,1993,6380.0,,6380.0,Peace Now
34,1994,6750.0,,6750.0,Peace Now
34,1995,7120.0,,7120.0,Peace Now
34,1996,7840.0,7840.0,7840.0,Peace Now
34,1997,8950.0,8950.0,8950.0,Peace Now
34,1998,9720.0,9700.0,9720.0,Peace Now
34,1999,10000.0,10038.0,10000.0,Peace Now
34,2000,10300.0,10300.0,10300.0,Peace Now
34,2001,10500.0,10500.0,10500.0,Peace Now
34,2002,10600.0,10600.0,10600.0,Peace Now
34,2003,10790.0,10790.0,10790.0,Peace Now
34,2004,10635.0,10635.0,10635.0,Peace Now
34,2005,10656.0,10656.0,10656.0,Peace Now
34,2006,10796.0,10796.0,10796.0,Peace Now
34,2007,10873.0,10873.0,10873.0,Peace Now
34,2008,11063.0,11063.0,11063.0,Peace Now
34,2009,10779.0,10779.0,10779.0,Peace Now
34,2010,11764.0,11764.0,11764.0,Peace Now
34,2011,12632.0,12632.0,12632.0,Peace Now
34,2012,13466.0,13466.0,13466.0,Peace Now
34,2013,14349.0,14349.0,14349.0,Peace Now
34,2014,15094.0,15090.0,15094.0,Peace Now
34,2015,16123.0,16123.0,16123.0,Peace Now
34,2016,16865.0,16865.0,16865.0,Peace Now
34,2017,17323.0,17323.0,17323.0,Peace Now
34,2018,17922.0,,17922.0,Peace Now
34,2019,18420.0,,18420.0,Peace Now
34,2020,19225.0,,19225.0,Peace Now
34,2021,20034.0,,20034.0,Peace Now
34,2022,21097.0,,21097.0,Peace Now
34,2023,24193.0,,24193.0,Peace Now
34,2024,22503.0,,22503.0,Peace Now
35,1969,0.0,,0.0,Peace Now
35,1970,0.0,,0.0,Peace Now
35,1971,0.0,,0.0,Peace Now
35,1972,0.0,,0.0,Peace Now
35,1982,0.0,,0.0,Peace Now
35,1983,113.0,,113.0,Peace Now
35,1985,0.0,,0.0,Peace Now
35,1986,0.0,,0.0,Peace Now
35,1987,0.0,,0.0,Peace Now
35,1988,0.0,,0.0,Peace Now
35,1989,0.0,,0.0,Peace Now
35,1990,0.0,,0.0,Peace Now
35,1991,0.0,,0.0,Peace Now
35,1992,0.0,,0.0,Peace Now
35,1993,137.0,,137.0,Peace Now
35,1994,138.0,,138.0,Peace Now
35,1995,137.0,,137.0,Peace Now
35,1996,108.0,108.0,108.0,Peace Now
35,1997,106.0,106.0,106.0,Peace Now
35,1998,120.0,200.0,120.0,Peace Now
35,1999,109.0,109.0,109.0,Peace Now
35,2000,100.0,100.0,100.0,Peace Now
35,2001,102.0,102.0,102.0,Peace Now
35,2002,95.0,95.0,95.0,Peace Now
35,2003,119.0,119.0,119.0,Peace Now
35,2004,161.0,161.0,161.0,Peace Now
35,2005,191.0,191.0,191.0,Peace Now
35,2006,214.0,214.0,214.0,Peace Now
35,2007,214.0,214.0,214.0,Peace Now
35,2008,231.0,231.0,231.0,Peace Now
35,2009,259.0,259.0,259.0,Peace Now
35,2010,297.0,297.0,297.0,Peace Now
35,2011,302.0,302.0,302.0,Peace Now
35,2012,308.0,308.0,308.0,Peace Now
35,2013,324.0,324.0,324.0,Peace Now
35,2014,362.0,360.0,362.0,Peace Now
35,2015,376.0,376.0,376.0,Peace Now
35,2016,430.0,430.0,430.0,Peace Now
35,2017,457.0,457.0,457.0,Peace Now
35,2018,476.0,,476.0,Peace Now
35,2019,505.0,,505.0,Peace Now
35,2020,497.0,,497.0,Peace Now
35,2021,498.0,,498.0,Peace Now
35,2022,502.0,,502.0,Peace Now
35,2023,567.0,,567.0,Peace Now
35,2024,547.0,,547.0,Peace Now
36,1969,0.0,,0.0,Peace Now
36,1982,0.0,,0.0,Peace Now
36,1983,118.0,,118.0,Peace Now
36,1985,0.0,,0.0,Peace Now
36,1986,0.0,,0.0,Peace Now
36,1987,0.0,,0.0,Peace Now
36,1988,0.0,,0.0,Peace Now
36,1989,0.0,,0.0,Peace Now
36,1990,0.0,,0.0,Peace Now
36,1991,0.0,,0.0,Peace Now
36,1992,0.0,,0.0,Peace Now
36,1993,164.0,,164.0,Peace Now
36,1994,169.0,,169.0,Peace Now
36,1995,184.0,,184.0,Peace Now
36,1996,171.0,171.0,171.0,Peace Now
36,1997,170.0,170.0,170.0,Peace Now
36,1998,157.0,200.0,157.0,Peace Now
36,1999,164.0,164.0,164.0,Peace Now
36,2000,180.0,180.0,180.0,Peace Now
36,2001,171.0,171.0,171.0,Peace Now
36,2002,161.0,161.0,161.0,Peace Now
36,2003,162.0,162.0,162.0,Peace Now
36,2004,164.0,164.0,164.0,Peace Now
36,2005,164.0,164.0,164.0,Peace Now
36,2006,162.0,162.0,162.0,Peace Now
36,2007,148.0,148.0,148.0,Peace Now
36,2008,140.0,140.0,140.0,Peace Now
36,2009,172.0,172.0,172.0,Peace Now
36,2010,166.0,166.0,166.0,Peace Now
36,2011,167.0,167.0,167.0,Peace Now
36,2012,167.0,167.0,167.0,Peace Now
36,2013,168.0,168.0,168.0,Peace Now
36,2014,169.0,170.0,169.0,Peace Now
36,2015,171.0,171.0,171.0,Peace Now
36,2016,178.0,178.0,178.0,Peace Now
36,2017,180.0,180.0,180.0,Peace Now
36,2018,178.0,,178.0,Peace Now
36,2019,203.0,,203.0,Peace Now
36,2020,217.0,,217.0,Peace Now
36,2021,223.0,,223.0,Peace Now
36,2022,229.0,,229.0,Peace Now
36,2023,209.0,,209.0,Peace Now
36,2024,239.0,,239.0,Peace Now
37,1969,0.0,,0.0,Peace Now
37,1970,0.0,,0.0,Peace Now
37,1971,0.0,,0.0,Peace Now
37,1972,0.0,,0.0,Peace Now
37,1973,0.0,,0.0,Peace Now
37,1974,0.0,,0.0,Peace Now
37,1975,0.0,,0.0,Peace Now
37,1976,0.0,,0.0,Peace Now
37,1977,0.0,,0.0,Peace Now
37,1978,0.0,,0.0,Peace Now
37,1979,0.0,,0.0,Peace Now
37,2015,2347.0,,2347.0,Peace Now
37,2016,2411.0,,2411.0,Peace Now
37,2017,2445.0,,2445.0,Peace Now
37,2018,2488.0,,2488.0,Peace Now
37,2019,2603.0,,2603.0,Peace Now
37,2020,2716.0,,2716.0,Peace Now
37,2021,2688.0,,2688.0,Peace Now
37,2022,2735.0,,2735.0,Peace Now
37,2023,3239.0,,3239.0,Peace Now
37,2024,2772.0,,2772.0,Peace Now
38,1969,0.0,,0.0,Peace Now
38,1970,0.0,,0.0,Peace Now
38,1971,0.0,,0.0,Peace Now
38,1972,0.0,,0.0,Peace Now
38,1973,0.0,,0.0,Peace Now
38,1974,0.0,,0.0,Peace Now
38,1975,0.0,,0.0,Peace Now
38,1976,0.0,,0.0,Peace Now
38,1977,0.0,,0.0,Peace Now
38,1978,0.0,,0.0,Peace Now
38,1979,0.0,,0.0,Peace Now
38,1982,0.0,,0.0,Peace Now
38,1983,0.0,,0.0,Peace Now
38,1985,0.0,,0.0,Peace Now
38,1986,0.0,,0.0,Peace Now
38,1987,0.0,,0.0,Peace Now
38,1988,0.0,,0.0,Peace Now
38,1989,0.0,,0.0,Peace Now
38,1990,271.0,,271.0,Peace Now
38,1991,310.0,,310.0,Peace Now
38,1992,403.0,,403.0,Peace Now
38,1993,424.0,,424.0,Peace Now
38,1994,471.0,,471.0,Peace Now
38,1995,540.0,,540.0,Peace Now
38,1996,609.0,609.0,609.0,Peace Now
38,1997,690.0,690.0,690.0,Peace Now
38,1998,755.0,800.0,755.0,Peace Now
38,1999,850.0,850.0,850.0,Peace Now
38,2000,880.0,880.0,880.0,Peace Now
38,2001,907.0,907.0,907.0,Peace Now
38,2002,909.0,909.0,909.0,Peace Now
38,2003,973.0,973.0,973.0,Peace Now
38,2004,963.0,963.0,963.0,Peace Now
38,2005,1034.0,1034.0,1034.0,Peace Now
38,2006,1100.0,1100.0,1100.0,Peace Now
38,2007,1154.0,1154.0,1154.0,Peace Now
38,2008,1230.0,1230.0,1230.0,Peace Now
38,2009,1137.0,1137.0,1137.0,Peace Now
38,2010,1195.0,1195.0,1195.0,Peace Now
38,2011,1282.0,1282.0,1282.0,Peace Now
38,2012,1306.0,1306.0,1306.0,Peace Now
38,2013,1310.0,1310.0,1310.0,Peace Now
38,2014,1281.0,1280.0,1281.0,Peace Now
38,2015,1302.0,1302.0,1302.0,Peace Now
38,2016,1331.0,1331.0,1331.0,Peace Now
38,2017,1400.0,1400.0,1400.0,Peace Now
38,2018,1341.0,,1341.0,Peace Now
38,2019,1448.0,,1448.0,Peace Now
38,2020,1513.0,,1513.0,Peace Now
38,2021,1569.0,,1569.0,Peace Now
38,2022,1613.0,,1613.0,Peace Now
38,2023,1598.0,,1598.0,Peace Now
38,2024,1614.0,,1614.0,Peace Now
39,1969,0.0,,0.0,Peace Now
39,1970,0.0,,0.0,Peace Now
39,1971,0.0,,0.0,Peace Now
39,1972,0.0,,0.0,Peace Now
39,1973,0.0,,0.0,Peace Now
39,1974,0.0,,0.0,Peace Now
39,1975,0.0,,0.0,Peace Now
39,1976,0.0,,0.0,Peace Now
39,1977,0.0,,0.0,Peace Now
39,1978,0.0,,0.0,Peace Now
39,1979,0.0,,0.0,Peace Now
39,1982,0.0,,0.0,Peace Now
39,1983,0.0,,0.0,Peace Now
39,1985,0.0,,0.0,Peace Now
39,1986,0.0,,0.0,Peace Now
39,1987,413.0,,413.0,Peace Now
39,1988,626.0,,626.0,Peace Now
39,1989,929.0,,929.0,Peace Now
39,1990,1150.0,,1150.0,Peace Now
39,1991,1250.0,,1250.0,Peace Now
39,1992,1330.0,,1330.0,Peace Now
39,1993,1380.0,,1380.0,Peace Now
39,1994,1430.0,,1430.0,Peace Now
39,1995,1430.0,,1430.0,Peace Now
39,1996,1440.0,1440.0,1440.0,Peace Now
39,1997,1430.0,1430.0,1430.0,Peace Now
39,1998,1380.0,1400.0,1380.0,Peace Now
39,1999,1380.0,1377.0,1380.0,Peace Now
39,2000,1420.0,1420.0,1420.0,Peace Now
39,2001,1570.0,1570.0,1570.0,Peace Now
39,2002,1730.0,1730.0,1730.0,Peace Now
39,2003,1839.0,1839.0,1839.0,Peace Now
39,2004,2074.0,2074.0,2074.0,Peace Now
39,2005,2260.0,2260.0,2260.0,Peace Now
39,2006,2438.0,2438.0,2438.0,Peace Now
39,2007,2743.0,2743.0,2743.0,Peace Now
39,2008,3115.0,3115.0,3115.0,Peace Now
39,2009,3211.0,3211.0,3211.0,Peace Now
39,2010,3426.0,3426.0,3426.0,Peace Now
39,2011,3622.0,3622.0,3622.0,Peace Now
39,2012,3701.0,3701.0,3701.0,Peace Now
39,2013,3757.0,3757.0,3757.0,Peace Now
39,2014,3776.0,3780.0,3776.0,Peace Now
39,2015,3858.0,3858.0,3858.0,Peace Now
39,2016,3980.0,3980.0,3980.0,Peace Now
39,2017,4058.0,4058.0,4058.0,Peace Now
39,2018,4056.0,,4056.0,Peace Now
39,2019,4088.0,,4088.0,Peace Now
39,2020,4084.0,,4084.0,Peace Now
39,2021,4107.0,,4107.0,Peace Now
39,2022,4065.0,,4065.0,Peace Now
39,2023,4389.0,,4389.0,Peace Now
39,2024,4140.0,,4140.0,Peace Now
40,1969,0.0,,0.0,Peace Now
40,1970,0.0,,0.0,Peace Now
40,1971,0.0,,0.0,Peace Now
40,1982,0.0,,0.0,Peace Now
40,1983,201.0,,201.0,Peace Now
40,1985,283.0,,283.0,Peace Now
40,1986,298.0,,298.0,Peace Now
40,1987,298.0,,298.0,Peace Now
40,1988,298.0,,298.0,Peace Now
40,1989,305.0,,305.0,Peace Now
40,1990,340.0,,340.0,Peace Now
40,1991,379.0,,379.0,Peace Now
40,1992,389.0,,389.0,Peace Now
40,1993,404.0,,404.0,Peace Now
40,1994,387.0,,387.0,Peace Now
40,1995,380.0,,380.0,Peace Now
40,1996,328.0,328.0,328.0,Peace Now
40,1997,345.0,345.0,345.0,Peace Now
40,1998,340.0,300.0,340.0,Peace Now
40,1999,363.0,363.0,363.0,Peace Now
40,2000,369.0,369.0,369.0,Peace Now
40,2001,364.0,364.0,364.0,Peace Now
40,2002,357.0,357.0,357.0,Peace Now
40,2003,365.0,365.0,365.0,Peace Now
40,2004,371.0,371.0,371.0,Peace Now
40,2005,381.0,381.0,381.0,Peace Now
40,2006,415.0,415.0,415.0,Peace Now
40,2007,462.0,462.0,462.0,Peace Now
40,2008,479.0,479.0,479.0,Peace Now
40,2009,566.0,566.0,566.0,Peace Now
40,2010,602.0,602.0,602.0,Peace Now
40,2011,670.0,670.0,670.0,Peace Now
40,2012,952.0,952.0,952.0,Peace Now
40,2013,1262.0,1262.0,1262.0,Peace Now
40,2014,1438.0,1440.0,1438.0,Peace Now
40,2015,1505.0,1505.0,1505.0,Peace Now
40,2016,1570.0,1570.0,1570.0,Peace Now
40,2017,1568.0,1568.0,1568.0,Peace Now
40,2018,1590.0,,1590.0,Peace Now
40,2019,1635.0,,1635.0,Peace Now
40,2020,1625.0,,1625.0,Peace Now
40,2021,1647.0,,1647.0,Peace Now
40,2022,1655.0,,1655.0,Peace Now
40,2023,1651.0,,1651.0,Peace Now
40,2024,1666.0,,1666.0,Peace Now
41,1969,0.0,,0.0,Peace Now
41,1970,0.0,,0.0,Peace Now
41,1971,0.0,,0.0,Peace Now
41,1972,0.0,,0.0,Peace Now
41,1973,0.0,,0.0,Peace Now
41,1974,0.0,,0.0,Peace Now
41,1975,0.0,,0.0,Peace Now
41,1976,0.0,,0.0,Peace Now
41,1977,0.0,,0.0,Peace Now
41,1978,0.0,,0.0,Peace Now
41,1979,0.0,,0.0,Peace Now
41,1982,0.0,,0.0,Peace Now
41,1985,0.0,,0.0,Peace Now
41,1986,0.0,,0.0,Peace Now
41,1987,0.0,,0.0,Peace Now
41,1988,0.0,,0.0,Peace Now
41,1989,0.0,,0.0,Peace Now
41,1990,0.0,,0.0,Peace Now
41,1991,0.0,,0.0,Peace Now
41,1992,0.0,,0.0,Peace Now
41,1993,0.0,,0.0,Peace Now
41,1994,0.0,,0.0,Peace Now
41,1995,0.0,,0.0,Peace Now
41,1996,0.0,,0.0,Peace Now
41,1997,0.0,,0.0,Peace Now
41,1998,0.0,,0.0,Peace Now
41,1999,0.0,,0.0,Peace Now
41,2000,0.0,,0.0,Peace Now
41,2001,0.0,,0.0,Peace Now
41,2002,0.0,,0.0,Peace Now
41,2003,0.0,,0.0,Peace Now
41,2004,0.0,,0.0,Peace Now
41,2005,0.0,,0.0,Peace Now
41,2006,0.0,,0.0,Peace Now
41,2007,0.0,,0.0,Peace Now
42,1969,0.0,,0.0,Peace Now
42,1970,0.0,,0.0,Peace Now
42,1971,0.0,,0.0,Peace Now
42,1972,0.0,,0.0,Peace Now
42,1973,0.0,,0.0,Peace Now
42,1974,0.0,,0.0,Peace Now
42,1975,0.0,,0.0,Peace Now
42,1976,0.0,,0.0,Peace Now
42,1977,0.0,,0.0,Peace Now
42,1978,0.0,,0.0,Peace Now
42,1979,0.0,,0.0,Peace Now
42,1982,0.0,,0.0,Peace Now
42,1983,0.0,,0.0,Peace Now
42,1985,0.0,,0.0,Peace Now
42,1986,210.0,,210.0,Peace Now
42,1987,190.0,,190.0,Peace Now
42,1988,0.0,,0.0,Peace Now
42,1989,0.0,,0.0,Peace Now
42,1990,0.0,,0.0,Peace Now
42,1991,0.0,,0.0,Peace Now
42,1992,0.0,,0.0,Peace Now
42,1993,202.0,,202.0,Peace Now
42,1994,202.0,,202.0,Peace Now
42,1995,197.0,,197.0,Peace Now
42,1996,148.0,148.0,148.0,Peace Now
42,1997,151.0,151.0,151.0,Peace Now
42,1998,145.0,100.0,145.0,Peace Now
42,1999,155.0,155.0,155.0,Peace Now
42,2000,164.0,164.0,164.0,Peace Now
42,2001,157.0,157.0,157.0,Peace Now
42,2002,157.0,157.0,157.0,Peace Now
42,2003,161.0,161.0,161.0,Peace Now
42,2004,161.0,161.0,161.0,Peace Now
42,2005,156.0,156.0,156.0,Peace Now
42,2006,180.0,180.0,180.0,Peace Now
42,2007,190.0,190.0,190.0,Peace Now
42,2008,188.0,188.0,188.0,Peace Now
42,2009,194.0,194.0,194.0,Peace Now
42,2010,196.0,196.0,196.0,Peace Now
42,2011,195.0,195.0,195.0,Peace Now
42,2012,221.0,221.0,221.0,Peace Now
42,2013,221.0,221.0,221.0,Peace Now
42,2014,221.0,220.0,221.0,Peace Now
42,2015,239.0,239.0,239.0,Peace Now
42,2016,252.0,252.0,252.0,Peace Now
42,2017,298.0,298.0,298.0,Peace Now
42,2018,317.0,,317.0,Peace Now
42,2019,341.0,,341.0,Peace Now
42,2020,360.0,,360.0,Peace Now
42,2021,364.0,,364.0,Peace Now
42,2022,377.0,,377.0,Peace Now
42,2023,416.0,,416.0,Peace Now
42,2024,391.0,,391.0,Peace Now
43,1969,0.0,,0.0,Peace Now
43,1970,0.0,,0.0,Peace Now
43,1971,0.0,,0.0,Peace Now
43,1972,0.0,,0.0,Peace Now
43,1973,0.0,,0.0,Peace Now
43,1974,0.0,,0.0,Peace Now
43,1975,0.0,,0.0,Peace Now
43,1976,0.0,,0.0,Peace Now
43,1977,0.0,,0.0,Peace Now
43,1978,0.0,,0.0,Peace Now
43,1979,0.0,,0.0,Peace Now
43,2009,800.0,,800.0,Peace Now
44,1969,0.0,,0.0,Peace Now
44,1970,0.0,,0.0,Peace Now
44,1971,0.0,,0.0,Peace Now
44,1972,0.0,,0.0,Peace Now
44,1973,0.0,,0.0,Peace Now
44,1974,0.0,,0.0,Peace Now
44,1975,0.0,,0.0,Peace Now
44,1976,0.0,,0.0,Peace Now
44,1977,0.0,,0.0,Peace Now
44,1978,0.0,,0.0,Peace Now
44,1979,0.0,,0.0,Peace Now
44,1982,0.0,,0.0,Peace Now
44,1983,0.0,,0.0,Peace Now
44,1985,0.0,,0.0,Peace Now
44,1986,0.0,,0.0,Peace Now
44,1987,0.0,,0.0,Peace Now
44,1988,0.0,,0.0,Peace Now
44,1989,0.0,,0.0,Peace Now
44,1990,0.0,,0.0,Peace Now
44,1991,0.0,,0.0,Peace Now
44,1992,0.0,,0.0,Peace Now
44,1993,213.0,,213.0,Peace Now
44,1994,224.0,,224.0,Peace Now
44,1995,240.0,,240.0,Peace Now
44,1996,300.0,300.0,300.0,Peace Now
44,1997,345.0,345.0,345.0,Peace Now
44,1998,391.0,400.0,391.0,Peace Now
44,1999,405.0,405.0,405.0,Peace Now
44,2000,406.0,406.0,406.0,Peace Now
44,2001,396.0,396.0,396.0,Peace Now
44,2002,374.0,374.0,374.0,Peace Now
44,2003,388.0,388.0,388.0,Peace Now
44,2004,429.0,429.0,429.0,Peace Now
44,2005,452.0,452.0,452.0,Peace Now
44,2006,477.0,477.0,477.0,Peace Now
44,2007,545.0,545.0,545.0,Peace Now
44,2008,552.0,552.0,552.0,Peace Now
44,2009,489.0,489.0,489.0,Peace Now
44,2010,502.0,502.0,502.0,Peace Now
44,2011,512.0,512.0,512.0,Peace Now
44,2012,541.0,541.0,541.0,Peace Now
44,2013,552.0,552.0,552.0,Peace Now
44,2014,547.0,,547.0,Peace Now
44,2015,592.0,592.0,592.0,Peace Now
44,2016,573.0,573.0,573.0,Peace Now
44,2017,596.0,596.0,596.0,Peace Now
44,2018,635.0,,635.0,Peace Now
44,2019,667.0,,667.0,Peace Now
44,2020,676.0,,676.0,Peace Now
44,2021,701.0,,701.0,Peace Now
44,2022,725.0,,725.0,Peace Now
44,2023,863.0,,863.0,Peace Now
44,2024,797.0,,797.0,Peace Now
46,1969,0.0,,0.0,Peace Now
46,1970,0.0,,0.0,Peace Now
46,1971,0.0,,0.0,Peace Now
46,1972,0.0,,0.0,Peace Now
46,1973,0.0,,0.0,Peace Now
46,1974,0.0,,0.0,Peace Now
46,1975,0.0,,0.0,Peace Now
46,1976,0.0,,0.0,Peace Now
46,1977,0.0,,0.0,Peace Now
46,1978,0.0,,0.0,Peace Now
46,1979,0.0,,0.0,Peace Now
46,1982,0.0,,0.0,Peace Now
46,1983,66.0,,66.0,Peace Now
46,1985,0.0,,0.0,Peace Now
46,1986,0.0,,0.0,Peace Now
46,1987,0.0,,0.0,Peace Now
46,1988,0.0,,0.0,Peace Now
46,1989,0.0,,0.0,Peace Now
46,1990,0.0,,0.0,Peace Now
46,1991,0.0,,0.0,Peace Now
46,1992,0.0,,0.0,Peace Now
46,1993,208.0,,208.0,Peace Now
46,1994,251.0,,251.0,Peace Now
46,1995,249.0,,249.0,Peace Now
46,1996,334.0,334.0,334.0,Peace Now
46,1997,362.0,362.0,362.0,Peace Now
46,1998,411.0,400.0,411.0,Peace Now
46,1999,432.0,432.0,432.0,Peace Now
46,2000,481.0,481.0,481.0,Peace Now
46,2001,591.0,591.0,591.0,Peace Now
46,2002,639.0,639.0,639.0,Peace Now
46,2003,669.0,669.0,669.0,Peace Now
46,2004,707.0,707.0,707.0,Peace Now
46,2005,760.0,760.0,760.0,Peace Now
46,2006,779.0,779.0,779.0,Peace Now
46,2007,811.0,811.0,811.0,Peace Now
46,2008,864.0,864.0,864.0,Peace Now
46,2009,768.0,768.0,768.0,Peace Now
46,2010,813.0,813.0,813.0,Peace Now
46,2011,874.0,874.0,874.0,Peace Now
46,2012,945.0,945.0,945.0,Peace Now
46,2013,979.0,979.0,979.0,Peace Now
46,2014,1101.0,,1101.0,Peace Now
46,2015,1089.0,1089.0,1089.0,Peace Now
46,2016,1164.0,1164.0,1164.0,Peace Now
46,2017,1295.0,1295.0,1295.0,Peace Now
46,2018,1323.0,,1323.0,Peace Now
46,2019,1411.0,,1411.0,Peace Now
46,2020,1477.0,,1477.0,Peace Now
46,2021,1512.0,,1512.0,Peace Now
46,2022,1659.0,,1659.0,Peace Now
46,2023,1705.0,,1705.0,Peace Now
46,2024,1707.0,,1707.0,Peace Now
47,1969,0.0,,0.0,Peace Now
47,1970,0.0,,0.0,Peace Now
47,1971,0.0,,0.0,Peace Now
47,1972,0.0,,0.0,Peace Now
47,1973,0.0,,0.0,Peace Now
47,1974,0.0,,0.0,Peace Now
47,1975,0.0,,0.0,Peace Now
47,1976,0.0,,0.0,Peace Now
47,1977,0.0,,0.0,Peace Now
47,1982,400.0,,400.0,Peace Now
47,1983,365.0,,365.0,Peace Now
47,1985,518.0,,518.0,Peace Now
47,1986,543.0,,543.0,Peace Now
47,1987,570.0,,570.0,Peace Now
47,1988,634.0,,634.0,Peace Now
47,1989,659.0,,659.0,Peace Now
47,1990,695.0,,695.0,Peace Now
47,1991,799.0,,799.0,Peace Now
47,1992,894.0,,894.0,Peace Now
47,1993,856.0,,856.0,Peace Now
47,1994,874.0,,874.0,Peace Now
47,1995,882.0,,882.0,Peace Now
47,1996,774.0,774.0,774.0,Peace Now
47,1997,807.0,807.0,807.0,Peace Now
47,1998,951.0,1000.0,951.0,Peace Now
47,1999,1100.0,1102.0,1100.0,Peace Now
47,2000,922.0,922.0,922.0,Peace Now
47,2001,894.0,894.0,894.0,Peace Now
47,2002,895.0,895.0,895.0,Peace Now
47,2003,915.0,915.0,915.0,Peace Now
47,2004,931.0,931.0,931.0,Peace Now
47,2005,941.0,941.0,941.0,Peace Now
47,2006,975.0,975.0,975.0,Peace Now
47,2007,956.0,956.0,956.0,Peace Now
47,2008,981.0,981.0,981.0,Peace Now
47,2009,1054.0,1054.0,1054.0,Peace Now
47,2010,1090.0,1090.0,1090.0,Peace Now
47,2011,1153.0,1153.0,1153.0,Peace Now
47,2012,1144.0,1144.0,1144.0,Peace Now
47,2013,1172.0,1172.0,1172.0,Peace Now
47,2014,1282.0,,1282.0,Peace Now
47,2015,1278.0,1278.0,1278.0,Peace Now
47,2016,1328.0,1328.0,1328.0,Peace Now
47,2017,1314.0,1314.0,1314.0,Peace Now
47,2018,1478.0,,1478.0,Peace Now
47,2019,1485.0,,1485.0,Peace Now
47,2020,1494.0,,1494.0,Peace Now
47,2021,1543.0,,1543.0,Peace Now
47,2022,1590.0,,1590.0,Peace Now
47,2023,1439.0,,1439.0,Peace Now
47,2024,1668.0,,1668.0,Peace Now
48,1969,0.0,,0.0,Peace Now
48,1970,0.0,,0.0,Peace Now
48,1971,0.0,,0.0,Peace Now
48,1972,0.0,,0.0,Peace Now
48,1973,0.0,,0.0,Peace Now
48,1974,0.0,,0.0,Peace Now
48,1975,0.0,,0.0,Peace Now
48,1976,0.0,,0.0,Peace Now
48,1977,0.0,,0.0,Peace Now
48,1978,0.0,,0.0,Peace Now
48,1979,0.0,,0.0,Peace Now
48,1982,0.0,,0.0,Peace Now
48,1985,0.0,,0.0,Peace Now
48,1986,0.0,,0.0,Peace Now
48,1987,0.0,,0.0,Peace Now
48,1988,0.0,,0.0,Peace Now
48,1989,0.0,,0.0,Peace Now
48,1990,0.0,,0.0,Peace Now
48,1991,0.0,,0.0,Peace Now
48,1992,0.0,,0.0,Peace Now
48,1993,0.0,,0.0,Peace Now
48,1994,0.0,,0.0,Peace Now
48,1995,0.0,,0.0,Peace Now
48,1996,0.0,,0.0,Peace Now
48,1997,0.0,,0.0,Peace Now
48,1998,0.0,,0.0,Peace Now
48,1999,0.0,,0.0,Peace Now
48,2000,0.0,,0.0,Peace Now
48,2001,0.0,,0.0,Peace Now
48,2002,0.0,,0.0,Peace Now
48,2003,107.0,,107.0,Peace Now
48,2004,120.0,,120.0,Peace Now
48,2005,140.0,,140.0,Peace Now
48,2006,147.0,,147.0,Peace Now
48,2007,163.0,163.0,163.0,Peace Now
48,2008,163.0,163.0,163.0,Peace Now
48,2009,176.0,176.0,176.0,Peace Now
48,2010,178.0,178.0,178.0,Peace Now
48,2011,174.0,174.0,174.0,Peace Now
48,2012,186.0,186.0,186.0,Peace Now
48,2013,182.0,182.0,182.0,Peace Now
48,2014,209.0,210.0,209.0,Peace Now
48,2015,233.0,233.0,233.0,Peace Now
48,2016,230.0,230.0,230.0,Peace Now
48,2017,248.0,248.0,248.0,Peace Now
48,2018,278.0,,278.0,Peace Now
48,2019,296.0,,296.0,Peace Now
48,2020,310.0,,310.0,Peace Now
48,2021,343.0,,343.0,Peace Now
48,2022,361.0,,361.0,Peace Now
48,2023,386.0,,386.0,Peace Now
48,2024,370.0,,370.0,Peace Now
49,1969,0.0,,0.0,Peace Now
49,1970,0.0,,0.0,Peace Now
49,1982,0.0,,0.0,Peace Now
49,1983,177.0,,177.0,Peace Now
49,1985,0.0,,0.0,Peace Now
49,1986,0.0,,0.0,Peace Now
49,1987,0.0,,0.0,Peace Now
49,1988,0.0,,0.0,Peace Now
49,1989,0.0,,0.0,Peace Now
49,1990,0.0,,0.0,Peace Now
